study_accession,reads_accession,fastq_1,fastq_2,library_layout,library_strategy,platform
PRJEB51728,ERR10896509,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR108/009/ERR10896509/ERR10896509_1.fastq.gz,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR108/009/ERR10896509/ERR10896509_2.fastq.gz,paired,wgs,illumina
PRJEB51728,ERR10896519,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR108/019/ERR10896519/ERR10896519_1.fastq.gz,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR108/019/ERR10896519/ERR10896519_2.fastq.gz,paired,wgs,illumina
PRJEB51728,ERR10896521,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR108/021/ERR10896521/ERR10896521_1.fastq.gz,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR108/021/ERR10896521/ERR10896521_2.fastq.gz,paired,wgs,illumina
PRJEB51728,ERR10896607,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR108/007/ERR10896607/ERR10896607_1.fastq.gz,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR108/007/ERR10896607/ERR10896607_2.fastq.gz,paired,wgs,illumina
PRJEB51728,ERR10896632,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR108/032/ERR10896632/ERR10896632_1.fastq.gz,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR108/032/ERR10896632/ERR10896632_2.fastq.gz,paired,wgs,illumina
PRJEB51728,ERR10896643,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR108/043/ERR10896643/ERR10896643_1.fastq.gz,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR108/043/ERR10896643/ERR10896643_2.fastq.gz,paired,wgs,illumina
PRJEB51728,ERR10896670,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR108/070/ERR10896670/ERR10896670_1.fastq.gz,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR108/070/ERR10896670/ERR10896670_2.fastq.gz,paired,wgs,illumina
PRJEB51728,ERR10896675,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR108/075/ERR10896675/ERR10896675_1.fastq.gz,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR108/075/ERR10896675/ERR10896675_2.fastq.gz,paired,wgs,illumina
PRJEB51728,ERR10896676,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR108/076/ERR10896676/ERR10896676_1.fastq.gz,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR108/076/ERR10896676/ERR10896676_2.fastq.gz,paired,wgs,illumina
PRJEB51728,ERR10896681,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR108/081/ERR10896681/ERR10896681_1.fastq.gz,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR108/081/ERR10896681/ERR10896681_2.fastq.gz,paired,wgs,illumina
PRJEB51728,ERR10896710,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR108/010/ERR10896710/ERR10896710_1.fastq.gz,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR108/010/ERR10896710/ERR10896710_2.fastq.gz,paired,wgs,illumina
PRJEB51728,ERR10896720,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR108/020/ERR10896720/ERR10896720_1.fastq.gz,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR108/020/ERR10896720/ERR10896720_2.fastq.gz,paired,wgs,illumina
PRJEB51728,ERR10896726,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR108/026/ERR10896726/ERR10896726_1.fastq.gz,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR108/026/ERR10896726/ERR10896726_2.fastq.gz,paired,wgs,illumina
PRJEB51728,ERR10896728,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR108/028/ERR10896728/ERR10896728_1.fastq.gz,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR108/028/ERR10896728/ERR10896728_2.fastq.gz,paired,wgs,illumina
PRJEB51728,ERR10896740,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR108/040/ERR10896740/ERR10896740_1.fastq.gz,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR108/040/ERR10896740/ERR10896740_2.fastq.gz,paired,wgs,illumina
PRJEB51728,ERR10896754,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR108/054/ERR10896754/ERR10896754_1.fastq.gz,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR108/054/ERR10896754/ERR10896754_2.fastq.gz,paired,wgs,illumina
PRJEB51728,ERR10896792,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR108/092/ERR10896792/ERR10896792_1.fastq.gz,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR108/092/ERR10896792/ERR10896792_2.fastq.gz,paired,wgs,illumina
PRJEB51728,ERR10896832,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR108/032/ERR10896832/ERR10896832_1.fastq.gz,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR108/032/ERR10896832/ERR10896832_2.fastq.gz,paired,wgs,illumina
PRJEB51728,ERR10896836,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR108/036/ERR10896836/ERR10896836_1.fastq.gz,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR108/036/ERR10896836/ERR10896836_2.fastq.gz,paired,wgs,illumina
PRJEB51728,ERR10896844,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR108/044/ERR10896844/ERR10896844_1.fastq.gz,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR108/044/ERR10896844/ERR10896844_2.fastq.gz,paired,wgs,illumina
PRJEB51728,ERR10896859,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR108/059/ERR10896859/ERR10896859_1.fastq.gz,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR108/059/ERR10896859/ERR10896859_2.fastq.gz,paired,wgs,illumina
PRJEB51728,ERR10896926,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR108/026/ERR10896926/ERR10896926_1.fastq.gz,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR108/026/ERR10896926/ERR10896926_2.fastq.gz,paired,wgs,illumina
PRJEB51728,ERR10896940,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR108/040/ERR10896940/ERR10896940_1.fastq.gz,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR108/040/ERR10896940/ERR10896940_2.fastq.gz,paired,wgs,illumina
PRJEB51728,ERR10896962,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR108/062/ERR10896962/ERR10896962_1.fastq.gz,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR108/062/ERR10896962/ERR10896962_2.fastq.gz,paired,wgs,illumina
PRJEB51728,ERR10896980,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR108/080/ERR10896980/ERR10896980_1.fastq.gz,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR108/080/ERR10896980/ERR10896980_2.fastq.gz,paired,wgs,illumina
PRJEB51728,ERR10897380,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR108/080/ERR10897380/ERR10897380_1.fastq.gz,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR108/080/ERR10897380/ERR10897380_2.fastq.gz,paired,wgs,illumina
PRJEB51728,ERR10897385,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR108/085/ERR10897385/ERR10897385_1.fastq.gz,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR108/085/ERR10897385/ERR10897385_2.fastq.gz,paired,wgs,illumina
PRJEB51728,ERR10897473,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR108/073/ERR10897473/ERR10897473_1.fastq.gz,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR108/073/ERR10897473/ERR10897473_2.fastq.gz,paired,wgs,illumina
PRJEB51728,ERR10897502,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR108/002/ERR10897502/ERR10897502_1.fastq.gz,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR108/002/ERR10897502/ERR10897502_2.fastq.gz,paired,wgs,illumina
PRJEB51728,ERR10897561,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR108/061/ERR10897561/ERR10897561_1.fastq.gz,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR108/061/ERR10897561/ERR10897561_2.fastq.gz,paired,wgs,illumina
PRJEB51728,ERR10900555,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/055/ERR10900555/ERR10900555_1.fastq.gz,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/055/ERR10900555/ERR10900555_2.fastq.gz,paired,wgs,illumina
PRJEB51728,ERR10900556,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/056/ERR10900556/ERR10900556_1.fastq.gz,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/056/ERR10900556/ERR10900556_2.fastq.gz,paired,wgs,illumina
PRJEB51728,ERR10900559,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/059/ERR10900559/ERR10900559_1.fastq.gz,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/059/ERR10900559/ERR10900559_2.fastq.gz,paired,wgs,illumina
PRJEB51728,ERR10900563,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/063/ERR10900563/ERR10900563_1.fastq.gz,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/063/ERR10900563/ERR10900563_2.fastq.gz,paired,wgs,illumina
PRJEB51728,ERR10900569,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/069/ERR10900569/ERR10900569_1.fastq.gz,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/069/ERR10900569/ERR10900569_2.fastq.gz,paired,wgs,illumina
PRJEB51728,ERR10900570,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/070/ERR10900570/ERR10900570_1.fastq.gz,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/070/ERR10900570/ERR10900570_2.fastq.gz,paired,wgs,illumina
PRJEB51728,ERR10900571,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/071/ERR10900571/ERR10900571_1.fastq.gz,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/071/ERR10900571/ERR10900571_2.fastq.gz,paired,wgs,illumina
PRJEB51728,ERR10900574,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/074/ERR10900574/ERR10900574_1.fastq.gz,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/074/ERR10900574/ERR10900574_2.fastq.gz,paired,wgs,illumina
PRJEB51728,ERR10900575,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/075/ERR10900575/ERR10900575_1.fastq.gz,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/075/ERR10900575/ERR10900575_2.fastq.gz,paired,wgs,illumina
PRJEB51728,ERR10900576,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/076/ERR10900576/ERR10900576_1.fastq.gz,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/076/ERR10900576/ERR10900576_2.fastq.gz,paired,wgs,illumina
PRJEB51728,ERR10900577,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/077/ERR10900577/ERR10900577_1.fastq.gz,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/077/ERR10900577/ERR10900577_2.fastq.gz,paired,wgs,illumina
PRJEB51728,ERR10900578,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/078/ERR10900578/ERR10900578_1.fastq.gz,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/078/ERR10900578/ERR10900578_2.fastq.gz,paired,wgs,illumina
PRJEB51728,ERR10900581,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/081/ERR10900581/ERR10900581_1.fastq.gz,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/081/ERR10900581/ERR10900581_2.fastq.gz,paired,wgs,illumina
PRJEB51728,ERR10900584,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/084/ERR10900584/ERR10900584_1.fastq.gz,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/084/ERR10900584/ERR10900584_2.fastq.gz,paired,wgs,illumina
PRJEB51728,ERR10900586,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/086/ERR10900586/ERR10900586_1.fastq.gz,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/086/ERR10900586/ERR10900586_2.fastq.gz,paired,wgs,illumina
PRJEB51728,ERR10900587,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/087/ERR10900587/ERR10900587_1.fastq.gz,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/087/ERR10900587/ERR10900587_2.fastq.gz,paired,wgs,illumina
PRJEB51728,ERR10900588,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/088/ERR10900588/ERR10900588_1.fastq.gz,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/088/ERR10900588/ERR10900588_2.fastq.gz,paired,wgs,illumina
PRJEB51728,ERR10900589,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/089/ERR10900589/ERR10900589_1.fastq.gz,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/089/ERR10900589/ERR10900589_2.fastq.gz,paired,wgs,illumina
PRJEB51728,ERR10900590,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/090/ERR10900590/ERR10900590_1.fastq.gz,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/090/ERR10900590/ERR10900590_2.fastq.gz,paired,wgs,illumina
PRJEB51728,ERR10900591,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/091/ERR10900591/ERR10900591_1.fastq.gz,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/091/ERR10900591/ERR10900591_2.fastq.gz,paired,wgs,illumina
PRJEB51728,ERR10900592,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/092/ERR10900592/ERR10900592_1.fastq.gz,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/092/ERR10900592/ERR10900592_2.fastq.gz,paired,wgs,illumina
PRJEB51728,ERR10900593,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/093/ERR10900593/ERR10900593_1.fastq.gz,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/093/ERR10900593/ERR10900593_2.fastq.gz,paired,wgs,illumina
PRJEB51728,ERR10900594,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/094/ERR10900594/ERR10900594_1.fastq.gz,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/094/ERR10900594/ERR10900594_2.fastq.gz,paired,wgs,illumina
PRJEB51728,ERR10900598,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/098/ERR10900598/ERR10900598_1.fastq.gz,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/098/ERR10900598/ERR10900598_2.fastq.gz,paired,wgs,illumina
PRJEB51728,ERR10900600,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/000/ERR10900600/ERR10900600_1.fastq.gz,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/000/ERR10900600/ERR10900600_2.fastq.gz,paired,wgs,illumina
PRJEB51728,ERR10900602,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/002/ERR10900602/ERR10900602_1.fastq.gz,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/002/ERR10900602/ERR10900602_2.fastq.gz,paired,wgs,illumina
PRJEB51728,ERR10900604,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/004/ERR10900604/ERR10900604_1.fastq.gz,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/004/ERR10900604/ERR10900604_2.fastq.gz,paired,wgs,illumina
PRJEB51728,ERR10900606,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/006/ERR10900606/ERR10900606_1.fastq.gz,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/006/ERR10900606/ERR10900606_2.fastq.gz,paired,wgs,illumina
PRJEB51728,ERR10900610,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/010/ERR10900610/ERR10900610_1.fastq.gz,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/010/ERR10900610/ERR10900610_2.fastq.gz,paired,wgs,illumina
PRJEB51728,ERR10900611,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/011/ERR10900611/ERR10900611_1.fastq.gz,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/011/ERR10900611/ERR10900611_2.fastq.gz,paired,wgs,illumina
PRJEB51728,ERR10900612,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/012/ERR10900612/ERR10900612_1.fastq.gz,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/012/ERR10900612/ERR10900612_2.fastq.gz,paired,wgs,illumina
PRJEB51728,ERR10900613,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/013/ERR10900613/ERR10900613_1.fastq.gz,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/013/ERR10900613/ERR10900613_2.fastq.gz,paired,wgs,illumina
PRJEB51728,ERR10900623,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/023/ERR10900623/ERR10900623_1.fastq.gz,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/023/ERR10900623/ERR10900623_2.fastq.gz,paired,wgs,illumina
PRJEB51728,ERR10900625,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/025/ERR10900625/ERR10900625_1.fastq.gz,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/025/ERR10900625/ERR10900625_2.fastq.gz,paired,wgs,illumina
PRJEB51728,ERR10900627,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/027/ERR10900627/ERR10900627_1.fastq.gz,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/027/ERR10900627/ERR10900627_2.fastq.gz,paired,wgs,illumina
PRJEB51728,ERR10900628,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/028/ERR10900628/ERR10900628_1.fastq.gz,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/028/ERR10900628/ERR10900628_2.fastq.gz,paired,wgs,illumina
PRJEB51728,ERR10900629,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/029/ERR10900629/ERR10900629_1.fastq.gz,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/029/ERR10900629/ERR10900629_2.fastq.gz,paired,wgs,illumina
PRJEB51728,ERR10900630,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/030/ERR10900630/ERR10900630_1.fastq.gz,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/030/ERR10900630/ERR10900630_2.fastq.gz,paired,wgs,illumina
PRJEB51728,ERR10900632,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/032/ERR10900632/ERR10900632_1.fastq.gz,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/032/ERR10900632/ERR10900632_2.fastq.gz,paired,wgs,illumina
PRJEB51728,ERR10900636,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/036/ERR10900636/ERR10900636_1.fastq.gz,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/036/ERR10900636/ERR10900636_2.fastq.gz,paired,wgs,illumina
PRJEB51728,ERR10900637,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/037/ERR10900637/ERR10900637_1.fastq.gz,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/037/ERR10900637/ERR10900637_2.fastq.gz,paired,wgs,illumina
PRJEB51728,ERR10900638,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/038/ERR10900638/ERR10900638_1.fastq.gz,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/038/ERR10900638/ERR10900638_2.fastq.gz,paired,wgs,illumina
PRJEB51728,ERR10900642,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/042/ERR10900642/ERR10900642_1.fastq.gz,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/042/ERR10900642/ERR10900642_2.fastq.gz,paired,wgs,illumina
PRJEB51728,ERR10900647,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/047/ERR10900647/ERR10900647_1.fastq.gz,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/047/ERR10900647/ERR10900647_2.fastq.gz,paired,wgs,illumina
PRJEB51728,ERR10900648,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/048/ERR10900648/ERR10900648_1.fastq.gz,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/048/ERR10900648/ERR10900648_2.fastq.gz,paired,wgs,illumina
PRJEB51728,ERR10900650,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/050/ERR10900650/ERR10900650_1.fastq.gz,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/050/ERR10900650/ERR10900650_2.fastq.gz,paired,wgs,illumina
PRJEB51728,ERR10900652,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/052/ERR10900652/ERR10900652_1.fastq.gz,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/052/ERR10900652/ERR10900652_2.fastq.gz,paired,wgs,illumina
PRJEB51728,ERR10900653,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/053/ERR10900653/ERR10900653_1.fastq.gz,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/053/ERR10900653/ERR10900653_2.fastq.gz,paired,wgs,illumina
PRJEB51728,ERR10900657,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/057/ERR10900657/ERR10900657_1.fastq.gz,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/057/ERR10900657/ERR10900657_2.fastq.gz,paired,wgs,illumina
PRJEB51728,ERR10900658,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/058/ERR10900658/ERR10900658_1.fastq.gz,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/058/ERR10900658/ERR10900658_2.fastq.gz,paired,wgs,illumina
PRJEB51728,ERR10900661,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/061/ERR10900661/ERR10900661_1.fastq.gz,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/061/ERR10900661/ERR10900661_2.fastq.gz,paired,wgs,illumina
PRJEB51728,ERR10900662,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/062/ERR10900662/ERR10900662_1.fastq.gz,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/062/ERR10900662/ERR10900662_2.fastq.gz,paired,wgs,illumina
PRJEB51728,ERR10900664,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/064/ERR10900664/ERR10900664_1.fastq.gz,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/064/ERR10900664/ERR10900664_2.fastq.gz,paired,wgs,illumina
PRJEB51728,ERR10900677,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/077/ERR10900677/ERR10900677_1.fastq.gz,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/077/ERR10900677/ERR10900677_2.fastq.gz,paired,wgs,illumina
PRJEB51728,ERR10900681,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/081/ERR10900681/ERR10900681_1.fastq.gz,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/081/ERR10900681/ERR10900681_2.fastq.gz,paired,wgs,illumina
PRJEB51728,ERR10900688,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/088/ERR10900688/ERR10900688_1.fastq.gz,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/088/ERR10900688/ERR10900688_2.fastq.gz,paired,wgs,illumina
PRJEB51728,ERR10900692,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/092/ERR10900692/ERR10900692_1.fastq.gz,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/092/ERR10900692/ERR10900692_2.fastq.gz,paired,wgs,illumina
PRJEB51728,ERR10900694,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/094/ERR10900694/ERR10900694_1.fastq.gz,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/094/ERR10900694/ERR10900694_2.fastq.gz,paired,wgs,illumina
PRJEB51728,ERR10900695,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/095/ERR10900695/ERR10900695_1.fastq.gz,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/095/ERR10900695/ERR10900695_2.fastq.gz,paired,wgs,illumina
PRJEB51728,ERR10900698,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/098/ERR10900698/ERR10900698_1.fastq.gz,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/098/ERR10900698/ERR10900698_2.fastq.gz,paired,wgs,illumina
PRJEB51728,ERR10900699,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/099/ERR10900699/ERR10900699_1.fastq.gz,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/099/ERR10900699/ERR10900699_2.fastq.gz,paired,wgs,illumina
PRJEB51728,ERR10900703,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/003/ERR10900703/ERR10900703_1.fastq.gz,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/003/ERR10900703/ERR10900703_2.fastq.gz,paired,wgs,illumina
PRJEB51728,ERR10900712,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/012/ERR10900712/ERR10900712_1.fastq.gz,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/012/ERR10900712/ERR10900712_2.fastq.gz,paired,wgs,illumina
PRJEB51728,ERR10900713,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/013/ERR10900713/ERR10900713_1.fastq.gz,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/013/ERR10900713/ERR10900713_2.fastq.gz,paired,wgs,illumina
PRJEB51728,ERR10900715,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/015/ERR10900715/ERR10900715_1.fastq.gz,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/015/ERR10900715/ERR10900715_2.fastq.gz,paired,wgs,illumina
PRJEB51728,ERR10900717,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/017/ERR10900717/ERR10900717_1.fastq.gz,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/017/ERR10900717/ERR10900717_2.fastq.gz,paired,wgs,illumina
